Date,Customer,Sales Person,Customer_Age,Customer_Gender,State,Product_Category,Sub_Category,Payment Option,Quantity,Unit_Cost,Unit_Price
04-Nov-15,High,Segun,66,F,Lagos,Accessories,Keyboard,Online,1,70,81
04-Nov-15,High,Segun,66,F,Lagos,Accessories,Keyboard,Online,3,23.33,26.33
04-Nov-15,High,Segun,66,F,Lagos,Accessories,Keyboard,Online,3,14.67,14.33
30-Jan-16,High,Segun,66,F,Lagos,Accessories,Laptop Charger,Online,3,530,592.67
29-Apr-16,High,Segun,44,M,Adamawa,Accessories,Memory Card,Online,3,29,38.33
13-Jul-16,High,Segun,42,F,Ondo,Accessories,Keyboard,Online,3,315,385
15-Nov-15,High,Segun,40,F,Ondo,Accessories,Keyboard,Online,3,19,19.67
08-Apr-15,High,Segun,40,M,Adamawa,Phones,IPhone,Online,3,683,707.67
16-Sep-15,High,Segun,39,M,Adamawa,Phones,IPhone,Online,2,1147.5,1002
16-Sep-15,High,Segun,39,M,Adamawa,Clothing,Socks,Online,1,225,216
11-Feb-16,High,Segun,39,F,Bayelsa,Clothing,Jerseys,Online,2,525,610
20-Mar-16,High,Segun,29,F,Bayelsa,Clothing,Jerseys,Online,2,162,188.5
23-Jun-16,High,Segun,29,F,Bayelsa,Clothing,Jerseys,Online,3,126,183
07-Dec-15,High,Segun,29,F,Bayelsa,Clothing,Jerseys,Online,1,300,230
14-Jan-16,High,Segun,29,M,Bayelsa,Clothing,Jerseys,Online,2,783,886
08-Aug-15,High,Segun,29,M,Bayelsa,Clothing,Jerseys,Online,1,500,543
02-Sep-15,High,Segun,29,M,Bayelsa,Clothing,Jerseys,Online,2,300,276
13-Sep-15,High,Segun,29,F,Edo,Clothing,Jerseys,Online,3,54,49
02-Sep-15,High,Segun,29,M,Ebonyi,Clothing,Jerseys,Online,2,432,595.5
09-Nov-15,High,Segun,30,F,Cross River,Accessories,Wrist Watch,Online,1,630,691
09-Nov-15,High,Segun,71,F,Abuja,Accessories,Wrist Watch,Online,3,128.33,139.67
01-Jan-16,High,Segun,71,F,Abuja,Clothing,Jerseys,Online,1,216,243
01-Mar-16,High,Segun,30,F,Abuja,Clothing,Jerseys,Online,3,116.67,159
05-Jun-16,High,Segun,30,F,Abuja,Clothing,Jerseys,Online,2,243,283
17-Aug-15,High,Segun,30,F,Abuja,Clothing,Jerseys,Online,1,850,900
21-Oct-15,High,Segun,30,F,Abuja,Clothing,Jerseys,Online,2,783,873
21-Jan-16,High,Segun,30,F,Kaduna,Accessories,Keyboard,Online,2,36,35.5
21-Jan-16,High,Segun,30,F,Kaduna,Clothing,Tshirts,Online,1,234,309
22-Jan-16,High,Segun,30,F,Kaduna,Accessories,Keyboard,Online,2,348,540
22-Jan-16,High,Segun,30,F,Kaduna,Accessories,Keyboard,Online,3,20,27.33
22-Jan-16,High,Segun,30,F,Kaduna,Accessories,Wrist Watch,Online,1,560,872
21-Feb-16,High,Segun,30,F,Kaduna,Accessories,Keyboard,Online,2,52,82
21-Feb-16,High,Segun,30,F,Kaduna,Accessories,Wrist Watch,Online,2,297.5,395
21-Feb-16,High,Segun,30,F,Kaduna,Clothing,Tshirts,Online,1,144,189
21-Feb-16,High,Segun,30,F,Kaduna,Clothing,Jerseys,Online,2,175,151
01-Mar-16,High,Segun,30,F,Kaduna,Accessories,Keyboard,Online,1,85,136
01-Mar-16,High,Segun,30,F,Kaduna,Accessories,Wrist Watch,Online,2,315,316.5
13-Mar-16,High,Segun,30,F,Kaduna,Accessories,Keyboard,Online,2,58,53.5
21-Apr-16,High,Segun,30,F,Kaduna,Accessories,Keyboard,Online,1,145,214
21-Apr-16,High,Segun,30,F,Kaduna,Accessories,Wrist Watch,Online,3,326.67,300.33
21-Apr-16,High,Segun,30,F,Kaduna,Clothing,Tshirts,Online,2,72,77.5
25-Apr-16,High,Segun,30,F,Kaduna,Clothing,Polo shirts,Online,3,171.33,295.67
25-Apr-16,High,Segun,30,F,Kaduna,Accessories,Keyboard,Online,3,5,7.67
30-Apr-16,High,Segun,30,F,Kaduna,Accessories,Keyboard,Online,2,75,96.5
30-Apr-16,High,Segun,30,F,Kaduna,Accessories,Keyboard,Online,1,16,15
14-May-16,High,Segun,30,F,Kaduna,Accessories,Keyboard,Online,1,645,794
14-May-16,High,Segun,30,F,Kaduna,Clothing,Tshirts,Online,1,90,101
15-May-16,High,Segun,30,F,Kaduna,Accessories,Keyboard,Online,1,193,161
15-May-16,High,Segun,30,F,Kaduna,Accessories,Keyboard,Online,3,1.33,2
07-Jun-16,High,Segun,30,F,Kaduna,Accessories,Keyboard,Online,1,116,129
07-Jun-16,High,Segun,30,F,Kaduna,Accessories,Keyboard,Online,2,43,63.5
10-Jul-16,High,Segun,30,F,Kaduna,Accessories,Keyboard,Online,3,203,239.33
10-Jul-16,High,Segun,30,F,Kaduna,Accessories,Keyboard,Online,3,25,24.67
10-Jul-16,High,Segun,30,F,Kaduna,Accessories,Keyboard,Online,3,17.67,29.67
01-Aug-15,High,Segun,30,F,Kaduna,Accessories,Keyboard,Online,2,45,49
01-Aug-15,High,Segun,30,F,Kaduna,Clothing,Jerseys,Online,1,1400,1130
09-Aug-15,High,Segun,30,F,Kaduna,Accessories,Keyboard,Online,2,217.5,311.5
09-Aug-15,High,Segun,30,F,Kaduna,Accessories,Keyboard,Online,3,3.33,3.33
09-Aug-15,High,Segun,30,F,Kaduna,Accessories,Keyboard,Online,1,60,48
09-Aug-15,High,Segun,30,F,Kaduna,Accessories,Laptop Charger,Online,2,397.5,539
24-Aug-15,High,Segun,30,F,Kaduna,Accessories,Keyboard,Online,3,183.67,240.67
24-Aug-15,High,Segun,30,F,Kaduna,Accessories,Keyboard,Online,2,12.5,18
24-Aug-15,High,Segun,30,F,Kaduna,Accessories,Keyboard,Online,2,23,30
08-Sep-15,High,Segun,30,F,Kaduna,Accessories,Keyboard,Online,3,7,8
29-Sep-15,High,Segun,30,F,Kaduna,Accessories,Keyboard,Online,2,129,133.5
29-Sep-15,High,Segun,30,F,Kaduna,Accessories,Keyboard,Online,3,12,9.67
29-Sep-15,High,Segun,30,F,Kaduna,Accessories,Keyboard,Online,3,5.33,5.67
01-Oct-15,High,Segun,30,F,Kaduna,Accessories,Ear Piece,Online,2,67.5,52.5
01-Oct-15,High,Segun,30,F,Kaduna,Accessories,Ear Piece,Online,3,41.67,56.67
05-Oct-15,High,Segun,30,F,Kaduna,Accessories,Keyboard,Online,2,17.5,16
05-Oct-15,High,Segun,30,F,Kaduna,Accessories,Keyboard,Online,2,31,40
05-Oct-15,High,Segun,30,F,Kaduna,Accessories,Keyboard,Online,2,45,52
05-Oct-15,High,Segun,30,F,Kaduna,Accessories,Wrist Watch,Online,2,280,394
17-Oct-15,High,Segun,30,F,Kaduna,Accessories,Keyboard,Online,1,100,121
17-Oct-15,High,Segun,30,F,Kaduna,Accessories,Keyboard,Online,2,4.5,6
29-Nov-15,High,Segun,30,F,Kaduna,Accessories,Keyboard,Online,2,10,13
30-Nov-15,High,Segun,30,F,Kaduna,Accessories,Keyboard,Online,3,43.33,40.33
30-Nov-15,High,Segun,30,F,Kaduna,Accessories,Wrist Watch,Online,1,385,476
09-Dec-15,High,Segun,30,F,Kaduna,Accessories,Keyboard,Online,2,319,379.5
09-Dec-15,High,Segun,30,F,Kaduna,Accessories,Keyboard,Online,3,8.33,7
09-Dec-15,High,Segun,30,F,Kaduna,Accessories,Wrist Watch,Online,3,315,446
12-Dec-15,High,Segun,30,F,Kaduna,Accessories,Keyboard,Online,1,261,371
12-Dec-15,High,Segun,30,F,Kaduna,Accessories,Keyboard,Online,2,57.5,68.5
12-Dec-15,High,Segun,30,F,Kaduna,Accessories,Keyboard,Online,1,14,12
16-Sep-15,High,Segun,30,F,Akwa Ibom,Clothing,Jerseys,Online,1,54,70
01-Jan-16,High,Segun,30,M,Abuja,Accessories,Wrist Watch,Online,2,297.5,379.5
09-Jan-16,High,Segun,31,M,Abuja,Accessories,Wrist Watch,Online,3,326.67,407.33
08-Feb-16,High,Segun,31,M,Abuja,Accessories,Wrist Watch,Online,3,35,42.33
01-Mar-16,High,Segun,31,M,Abuja,Accessories,Wrist Watch,Online,3,35,45.67
11-Mar-16,High,Segun,31,M,Abuja,Accessories,Wrist Watch,Online,1,525,715
23-May-16,High,Segun,31,M,Abuja,Accessories,Wrist Watch,Online,2,87.5,109
03-Aug-15,High,Segun,31,M,Abuja,Accessories,Wrist Watch,Online,2,245,276.5
31-Oct-15,High,Segun,31,M,Abuja,Accessories,Wrist Watch,Online,2,367.5,452.5
30-Nov-15,High,Segun,31,M,Abuja,Accessories,Wrist Watch,Online,1,35,39
11-Dec-15,High,Segun,31,M,Abuja,Accessories,Wrist Watch,Online,2,140,146
23-Dec-15,High,Segun,31,M,Abuja,Accessories,Wrist Watch,Online,2,122.5,147.5
15-Apr-16,High,Segun,31,F,Bauchi,Phones,IPhone,Online,1,769,1006
15-Sep-15,High,Segun,31,F,Bauchi,Phones,IPhone,Online,3,773.33,868.67
01-May-16,High,Segun,31,M,Imo,Phones,IPhone,Online,2,1160,1094
15-Jun-15,High,Segun,31,M,Imo,Phones,IPhone,Online,2,1035.5,1296
21-Sep-15,High,Segun,31,M,Imo,Phones,IPhone,Online,1,2295,2697
21-Sep-15,High,Segun,31,M,Imo,Accessories,Keyboard,Online,3,14.67,10.67
12-Jun-15,High,Segun,31,M,Edo,Phones,IPhone,Online,1,2071,2377
09-Sep-15,High,Segun,31,M,Edo,Phones,IPhone,Online,1,2320,1774
09-Sep-15,High,Segun,31,M,Edo,Clothing,Tshirts,Online,3,30,25.33
18-Jun-15,High,Segun,31,M,Edo,Phones,IPhone,Online,3,690.33,680
24-Sep-15,High,Segun,32,M,Edo,Phones,IPhone,Online,2,1147.5,1391.5
04-Oct-15,High,Segun,32,M,Edo,Phones,IPhone,Online,3,256.33,184.33
24-Jun-15,High,Segun,32,F,Bayelsa,Phones,IPhone,Online,1,2049,2328
13-Sep-15,High,Segun,32,F,Bayelsa,Phones,IPhone,Online,3,765,601
02-Jun-15,High,Segun,32,F,Cross River,Phones,IPhone,Online,2,1035.5,674.5
02-Jun-15,High,Segun,33,F,Cross River,Phones,IPhone,Online,1,2049,1605
13-Sep-15,High,Segun,33,F,Cross River,Phones,IPhone,Online,1,2320,2205
13-Sep-15,High,Segun,33,F,Cross River,Accessories,Ear Piece,Online,1,100,86
13-Sep-15,High,Segun,33,F,Cross River,Accessories,Ear Piece,Online,1,5,7
13-Nov-15,High,Segun,33,F,Cross River,Phones,IPhone,Online,1,2320,2093
18-Oct-15,High,Segun,33,M,Abuja,Accessories,Wrist Watch,Online,1,105,107
10-Jan-16,High,Segun,64,F,Bayelsa,Clothing,Tshirts,Online,3,6,8
28-Mar-16,High,Segun,31,F,Bayelsa,Clothing,Tshirts,Online,2,22.5,27.5
24-Jun-15,High,Segun,31,F,Edo,Phones,IPhone,Online,3,690.33,572.67
10-Oct-15,High,Segun,32,F,Edo,Phones,IPhone,Online,3,765,757.33
02-Jun-15,High,Segun,32,M,Gombe,Phones,IPhone,Online,2,1024.5,1037.5
11-Oct-15,High,Segun,33,M,Gombe,Phones,IPhone,Online,2,1147.5,1061
11-Oct-15,High,Segun,33,M,Gombe,Accessories,Keyboard,Online,2,175,160.5
11-Oct-15,High,Segun,33,M,Gombe,Accessories,Keyboard,Online,1,5,4
11-Oct-15,High,Segun,33,M,Gombe,Accessories,Laptop Charger,Online,1,636,774
01-Dec-15,High,Segun,33,M,Gombe,Accessories,Keyboard,Online,2,165,140
01-Dec-15,High,Segun,33,M,Gombe,Accessories,Keyboard,Online,2,5.5,4.5
24-Nov-15,High,Segun,33,F,Cross River,Accessories,Ear Piece,Online,2,60,76.5
24-Nov-15,High,Segun,34,F,Cross River,Accessories,Ear Piece,Online,1,135,168
06-Feb-15,High,Segun,34,F,Edo,Phones,IPhone,Online,2,1024.5,840.5
22-Nov-15,High,Segun,34,F,Edo,Phones,IPhone,Online,3,256.33,207.33
24-Nov-15,High,Segun,34,F,Edo,Phones,IPhone,Online,3,765,850.67
18-Mar-16,High,Segun,34,M,Bayelsa,Accessories,Keyboard,Online,1,90,121
13-Nov-15,High,Segun,19,M,Bayelsa,Phones,IPhone,Online,3,765,618
13-Nov-15,High,Segun,19,M,Bayelsa,Accessories,Keyboard,Online,3,16.67,18
21-Dec-15,High,Segun,19,M,Imo,Phones,IPhone,Online,1,2320,2660
21-Dec-15,High,Segun,20,M,Imo,Accessories,Ear Piece,Online,1,240,330
18-Feb-16,High,Segun,20,M,Enugu,Accessories,Wrist Watch,Online,3,105,154
18-Feb-16,High,Segun,18,M,Enugu,Clothing,Jerseys,Online,1,378,520
02-Jul-16,High,Segun,18,M,Borno,Accessories,Wrist Watch,Online,3,233.33,353
08-Jul-16,High,Segun,18,F,Katsina,Accessories,Wrist Watch,Online,2,420,430.5
07-Jul-16,High,Segun,19,F,Akwa Ibom,Accessories,Keyboard,Online,3,15,24.33
25-Sep-15,High,Segun,19,F,Akwa Ibom,Phones,IPhone,Online,2,1160,1323
25-Sep-15,High,Segun,19,F,Akwa Ibom,Accessories,Keyboard,Online,3,268.33,370.33
25-Sep-15,High,Segun,19,F,Akwa Ibom,Accessories,Keyboard,Online,3,20,27.33
14-Dec-15,High,Segun,19,F,Enugu,Phones,IPhone,Online,2,1160,1015.5
14-Dec-15,High,Segun,20,F,Enugu,Accessories,Ear Piece,Online,2,30,39
14-Dec-15,High,Segun,20,F,Enugu,Accessories,Ear Piece,Online,2,30,37.5
14-Dec-15,High,Segun,20,F,Enugu,Accessories,Wrist Watch,Online,1,245,261
14-Dec-15,High,Segun,20,F,Enugu,Clothing,Tshirts,Online,3,72,64
07-Nov-15,High,Segun,20,F,Ebonyi,Accessories,Wrist Watch,Online,2,227.5,281.5
09-Dec-15,High,Segun,20,M,Edo,Phones,IPhone,Online,1,2295,2525
09-Dec-15,High,Segun,20,M,Edo,Accessories,Ear Piece,Online,1,190,291
09-Dec-15,High,Segun,20,M,Edo,Accessories,Ear Piece,Online,2,47.5,36.5
09-Dec-15,High,Segun,20,M,Edo,Clothing,Tshirts,Online,1,189,166
09-Dec-15,High,Segun,20,M,Edo,Accessories,Wrist Watch,Online,2,280,386.5
11-Jan-16,High,Segun,20,M,Bauchi,Accessories,Wrist Watch,Online,3,163.33,243
18-May-16,High,Segun,20,M,Bauchi,Accessories,Wrist Watch,Online,2,280,444
10-Apr-16,High,Segun,20,M,Abuja,Phones,Infinix,Online,1,2384,2308
18-Apr-16,High,Segun,20,M,Abuja,Phones,Infinix,Online,3,794.67,842.33
13-Sep-15,High,Segun,20,M,Abuja,Clothing,Tshirts,Online,3,15,17.67
01-Sep-15,High,Segun,20,F,Akwa Ibom,Phones,IPhone,Online,2,1147.5,1349.5
22-May-16,High,Segun,21,F,Enugu,Phones,Samsung,Online,3,180,194.67
15-Dec-15,High,Segun,22,F,Enugu,Clothing,Tshirts,Online,1,144,147
30-Dec-15,High,Segun,22,F,Enugu,Phones,IPhone,Online,1,2320,2001
30-Dec-15,High,Segun,22,F,Enugu,Clothing,Tshirts,Online,3,54,75.33
12-Dec-15,High,Segun,22,M,Bayelsa,Phones,IPhone,Online,2,1160,873
12-Dec-15,High,Segun,22,M,Bayelsa,Accessories,Ear Piece,Online,1,190,238
12-Dec-15,High,Segun,22,M,Bayelsa,Accessories,Ear Piece,Online,2,47.5,35.5
15-Jun-16,High,Segun,22,M,Ebonyi,Accessories,Wrist Watch,Online,1,595,1010
21-Jan-16,High,Segun,21,M,Abuja,Phones,Infinix,Online,2,371,413
26-May-16,High,Segun,21,M,Abuja,Phones,Infinix,Online,3,794.67,875.67
11-Mar-15,High,Segun,21,M,Imo,Phones,Samsung,Online,2,391.5,432
11-Sep-15,High,Segun,23,M,Imo,Phones,Samsung,Online,3,373.33,313.67
31-Dec-15,High,Segun,23,M,Imo,Phones,IPhone,Online,3,765,940.33
17-Apr-16,High,Segun,23,M,Abuja,Accessories,Ear Piece,Online,2,50,59.5
27-Jun-16,High,Segun,23,M,Abuja,Accessories,Screen Guard,Online,1,418,570
19-Oct-15,High,Segun,23,M,Abuja,Accessories,Ear Piece,Online,1,140,167
23-Oct-15,High,Segun,23,M,Abuja,Accessories,Ear Piece,Online,2,20,24.5
23-Oct-15,High,Segun,23,M,Abuja,Accessories,Ear Piece,Online,2,13.5,15.5
28-Oct-15,High,Segun,23,M,Abuja,Accessories,Ear Piece,Online,1,117,146
28-Oct-15,High,Segun,23,M,Abuja,Accessories,Ear Piece,Online,1,120,136
28-May-16,High,Segun,23,F,Anambra,Accessories,Ear Piece,Online,3,38.33,51.67
28-May-16,High,Segun,22,F,Anambra,Accessories,Ear Piece,Online,1,216,315
21-Jun-16,High,Segun,22,F,Anambra,Phones,IPhone,Online,2,1147.5,1656
14-Jun-15,High,Segun,22,F,Anambra,Phones,IPhone,Online,3,690.33,738
01-Sep-15,High,Segun,22,F,Anambra,Accessories,Ear Piece,Online,1,125,174
01-Sep-15,High,Segun,22,F,Anambra,Accessories,Ear Piece,Online,2,4.5,6.5
26-Oct-15,High,Segun,22,F,Anambra,Phones,IPhone,Online,1,2295,2675
26-Oct-15,High,Segun,22,F,Anambra,Accessories,Ear Piece,Online,3,43.33,52.67
26-Oct-15,High,Segun,22,F,Anambra,Accessories,Ear Piece,Online,2,7.5,10.5
07-Oct-15,High,Segun,22,F,Akwa Ibom,Accessories,Ear Piece,Online,1,50,69
07-Oct-15,High,Segun,22,F,Akwa Ibom,Accessories,Ear Piece,Online,1,115,158
21-Jul-15,High,Segun,22,F,Abuja,Accessories,Memory Card,Online,3,29,30.67
13-May-16,High,Segun,22,M,Abia,Clothing,Jerseys,Online,2,525,578
11-Oct-15,High,Segun,24,M,Abia,Clothing,Jerseys,Online,2,750,899
15-Nov-15,High,Segun,24,M,Abia,Clothing,Jerseys,Online,3,504,537.33
08-Dec-15,High,Segun,24,M,Abia,Clothing,Jerseys,Online,1,1200,1204
15-Dec-15,High,Segun,24,M,Abia,Clothing,Jerseys,Online,2,432,453
17-Dec-15,High,Segun,24,M,Abia,Clothing,Jerseys,Online,1,350,347
02-Jan-16,High,Segun,24,M,Lagos,Accessories,Keyboard,Online,2,65,72.5
02-Jan-16,High,Segun,24,M,Lagos,Accessories,Keyboard,Online,3,9.67,10.67
12-Feb-16,High,Segun,24,M,Lagos,Accessories,Keyboard,Online,3,200,251.67
12-Feb-16,High,Segun,24,M,Lagos,Accessories,Keyboard,Online,2,44,51.5
18-Feb-16,High,Segun,24,M,Lagos,Accessories,Keyboard,Online,2,268.5,364
18-Feb-16,High,Segun,24,M,Lagos,Phones,Samsung,Online,3,180,214
18-Feb-16,High,Segun,24,M,Lagos,Accessories,Keyboard,Online,2,20,24.5
18-Feb-16,High,Segun,24,M,Lagos,Accessories,Keyboard,Online,2,18.5,22.5
28-Feb-16,High,Segun,24,M,Lagos,Accessories,Keyboard,Online,1,48,54
27-Mar-16,High,Segun,24,M,Lagos,Accessories,Keyboard,Online,3,191.67,214.67
27-Mar-16,High,Segun,24,M,Lagos,Accessories,Keyboard,Online,3,37.33,47.67
27-Mar-16,High,Segun,24,M,Lagos,Accessories,Keyboard,Online,1,62,74
08-Apr-16,High,Segun,24,M,Lagos,Accessories,Keyboard,Online,1,232,275
25-Apr-16,High,Segun,24,M,Lagos,Accessories,Keyboard,Online,3,141.33,184.33
25-Apr-16,High,Segun,24,M,Lagos,Accessories,Keyboard,Online,2,15,16
12-May-16,High,Segun,24,M,Lagos,Accessories,Keyboard,Online,1,560,626
12-May-16,High,Segun,24,M,Lagos,Accessories,Keyboard,Online,2,60,67
28-May-16,High,Segun,24,M,Lagos,Accessories,Keyboard,Online,3,38.33,45
28-May-16,High,Segun,24,M,Lagos,Accessories,Keyboard,Online,1,53,65
30-May-16,High,Segun,24,F,Lagos,Phones,IPhone,Online,2,384.5,436.5
06-Jun-16,High,Segun,24,M,Lagos,Accessories,Keyboard,Online,1,69,86
25-Jan-15,High,Segun,24,M,Lagos,Phones,Samsung,Online,1,2443,2229
01-Feb-15,High,Segun,24,M,Lagos,Phones,Samsung,Online,3,333.33,313
14-Feb-15,High,Segun,24,M,Lagos,Phones,Samsung,Online,3,333.33,301
17-Jun-15,High,Segun,24,F,Lagos,Phones,IPhone,Online,3,690.33,609
29-Jun-15,High,Segun,24,F,Lagos,Phones,IPhone,Online,3,683,685.33
03-Aug-15,High,Segun,24,M,Lagos,Accessories,Keyboard,Online,3,3.33,3.67
03-Aug-15,High,Segun,24,M,Lagos,Accessories,Keyboard,Online,2,319,329.5
10-Aug-15,High,Segun,24,M,Lagos,Accessories,Keyboard,Online,1,420,475
10-Aug-15,High,Segun,24,M,Lagos,Accessories,Keyboard,Online,1,150,154
13-Aug-15,High,Segun,24,F,Lagos,Phones,IPhone,Online,3,256.33,246
13-Aug-15,High,Segun,24,M,Lagos,Accessories,Keyboard,Online,2,360,395.5
13-Aug-15,High,Segun,24,M,Lagos,Accessories,Keyboard,Online,3,3.33,3.67
13-Oct-15,High,Segun,24,M,Lagos,Accessories,Keyboard,Online,2,345,365.5
13-Oct-15,High,Segun,24,M,Lagos,Accessories,Keyboard,Online,3,16,16.67
25-Oct-15,High,Segun,24,F,Lagos,Phones,IPhone,Online,2,1147.5,1036.5
25-Oct-15,High,Segun,24,M,Lagos,Accessories,Keyboard,Online,1,105,113
25-Oct-15,High,Segun,24,M,Lagos,Accessories,Keyboard,Online,1,65,75
25-Oct-15,High,Segun,24,M,Lagos,Accessories,Keyboard,Online,2,424,445.5
26-Oct-15,High,Segun,24,F,Lagos,Phones,IPhone,Online,2,1160,1069.5
01-Nov-15,High,Segun,24,F,Lagos,Phones,IPhone,Online,1,2320,2214
15-Nov-15,High,Segun,24,M,Lagos,Accessories,Keyboard,Online,3,96.67,107.67
16-Nov-15,High,Segun,24,M,Lagos,Phones,Samsung,Online,1,2443,2511
16-Nov-15,High,Segun,24,M,Lagos,Accessories,Keyboard,Online,3,130.33,132
16-Nov-15,High,Segun,24,M,Lagos,Accessories,Keyboard,Online,1,80,94
16-Nov-15,High,Segun,24,M,Lagos,Accessories,Keyboard,Online,2,2.5,2.5
19-Nov-15,High,Segun,24,M,Lagos,Accessories,Keyboard,Online,1,480,493
19-Nov-15,High,Segun,24,M,Lagos,Accessories,Keyboard,Online,1,406,398
19-Nov-15,High,Segun,24,M,Lagos,Accessories,Keyboard,Online,2,30,36
05-Dec-15,High,Segun,24,F,Lagos,Phones,IPhone,Online,3,773.33,739.67
17-Dec-15,High,Segun,24,F,Lagos,Phones,IPhone,Online,2,384.5,336
27-Dec-15,High,Segun,24,M,Lagos,Accessories,Keyboard,Online,2,125,136
27-Dec-15,High,Segun,24,M,Lagos,Accessories,Keyboard,Online,3,48.33,53.67
29-Dec-15,High,Segun,24,F,Lagos,Phones,IPhone,Online,2,384.5,329.5
03-Jan-16,High,Segun,24,F,Abia,Accessories,Keyboard,Online,1,45,55
05-Jan-16,High,Segun,27,F,Abia,Accessories,Memory Card,Online,3,21.33,28
05-Jan-16,High,Segun,27,F,Abia,Accessories,Keyboard,Online,2,31,39.5
18-Mar-16,High,Segun,27,F,Abia,Accessories,Keyboard,Online,3,38.33,47.67
12-May-16,High,Segun,27,F,Abia,Accessories,Keyboard,Online,1,64,87
12-May-16,High,Segun,27,F,Abia,Accessories,Keyboard,Online,1,28,36
06-Jun-16,High,Segun,27,F,Abia,Clothing,Jerseys,Online,1,200,256
13-Jun-16,High,Segun,27,F,Abia,Accessories,Keyboard,Online,2,44,53.5
13-Jun-16,High,Segun,27,F,Abia,Accessories,Keyboard,Online,3,16.67,23.33
19-Jun-16,High,Segun,27,F,Abia,Accessories,Keyboard,Online,1,7,8
19-Jun-16,High,Segun,27,F,Abia,Accessories,Keyboard,Online,3,1.67,2
28-Aug-15,High,Segun,27,F,Abia,Accessories,Keyboard,Online,2,15,17
28-Aug-15,High,Segun,27,F,Abia,Accessories,Keyboard,Online,1,420,517
23-Oct-15,High,Segun,27,F,Abia,Accessories,Keyboard,Online,3,20,22.67
23-Oct-15,High,Segun,27,F,Abia,Accessories,Keyboard,Online,3,58.33,66.33
23-Oct-15,High,Segun,27,F,Abia,Clothing,Jerseys,Online,3,16.67,16.33
06-Jul-16,High,Segun,27,F,Adamawa,Clothing,Polo shirts,Online,3,16.33,20
24-Sep-15,High,Segun,28,F,Adamawa,Clothing,Jerseys,Online,2,325,361.5
06-Oct-15,High,Segun,26,F,Adamawa,Clothing,Jerseys,Online,3,216.67,227.33
18-Oct-15,High,Segun,26,F,Adamawa,Clothing,Jerseys,Online,1,702,788
08-Feb-16,High,Segun,26,F,Lagos,Accessories,Keyboard,Online,3,45,58.67
08-Feb-16,High,Segun,26,F,Lagos,Accessories,Keyboard,Online,2,19.5,27
18-Feb-16,High,Segun,26,F,Lagos,Accessories,Keyboard,Online,1,110,133
22-Feb-16,High,Segun,26,F,Lagos,Accessories,Keyboard,Online,1,75,104
12-Mar-16,High,Segun,26,F,Lagos,Accessories,Memory Card,Online,1,87,94
14-Mar-16,High,Segun,26,F,Lagos,Accessories,Keyboard,Online,3,35,38.67
14-Mar-16,High,Segun,26,F,Lagos,Accessories,Keyboard,Online,3,23.33,29.67
14-Mar-16,High,Segun,26,F,Lagos,Accessories,Keyboard,Online,1,35,46
16-Mar-16,High,Segun,26,F,Lagos,Accessories,Keyboard,Online,3,43,52.67
16-Mar-16,High,Segun,26,F,Lagos,Accessories,Keyboard,Online,1,25,31
19-Mar-16,High,Segun,26,F,Lagos,Accessories,Keyboard,Online,1,135,144
19-Mar-16,High,Segun,26,F,Lagos,Accessories,Keyboard,Online,1,53,62
19-Mar-16,High,Segun,26,F,Lagos,Accessories,Keyboard,Online,2,16,21
20-Mar-16,High,Segun,26,F,Lagos,Accessories,Keyboard,Online,2,38,41.5
26-Mar-16,High,Segun,26,F,Lagos,Accessories,Keyboard,Online,3,5.33,6.67
01-Apr-16,High,Segun,26,F,Lagos,Accessories,Memory Card,Online,3,34.33,43.33
01-Apr-16,High,Segun,26,F,Lagos,Accessories,Keyboard,Online,3,8.33,9.67
07-Apr-16,High,Segun,26,F,Lagos,Accessories,Keyboard,Online,1,70,77
07-Apr-16,High,Segun,26,F,Lagos,Accessories,Keyboard,Online,2,13.5,15.5
21-May-16,High,Segun,26,F,Lagos,Accessories,Keyboard,Online,3,23,28.67
21-May-16,High,Segun,26,F,Lagos,Accessories,Keyboard,Online,3,18.67,21
04-Jun-16,High,Segun,26,F,Lagos,Accessories,Keyboard,Online,2,50,60
05-Jul-16,High,Segun,26,F,Lagos,Accessories,Keyboard,Online,1,25,28
05-Jul-16,High,Segun,26,F,Lagos,Accessories,Keyboard,Online,2,2.5,3
15-Jul-16,High,Segun,26,F,Lagos,Accessories,Keyboard,Online,3,0.67,1
30-Jul-16,High,Segun,26,F,Lagos,Accessories,Keyboard,Online,3,33.33,38.33
24-Aug-15,High,Segun,26,F,Lagos,Accessories,Keyboard,Online,2,8,9.5
24-Aug-15,High,Segun,26,F,Lagos,Accessories,Keyboard,Online,2,98,93
25-Aug-15,High,Segun,26,F,Lagos,Accessories,Keyboard,Online,1,105,122
25-Aug-15,High,Segun,26,F,Lagos,Accessories,Keyboard,Online,2,17.5,19.5
25-Aug-15,High,Segun,26,F,Lagos,Accessories,Keyboard,Online,3,4.67,5
27-Aug-15,High,Segun,26,F,Lagos,Accessories,Keyboard,Online,2,232,244
12-Nov-15,High,Segun,26,F,Lagos,Accessories,Keyboard,Online,3,31.67,31.33
12-Nov-15,High,Segun,26,F,Lagos,Accessories,Keyboard,Online,3,93.33,106.33
26-Nov-15,High,Segun,26,F,Lagos,Accessories,Keyboard,Online,2,47.5,54.5
